,Unnamed: 0,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_sigma5d_max,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,radial_velocity,radial_velocity_error,l,b,fidelity_v2,X,Y,Z,v_a_lsr,v_d_lsr,U,V,W,mag_abs_g,bp_rp,g_rp,region,cluster_label_group_0,cluster_label_group_1,cluster_label_group_2,cluster_label_group_3,cluster_label_group_4,cluster_label_group_5,cluster_label_group_6,cluster_label_group_7,cluster_label_group_8,cluster_label_group_9
194954,194954,3346256849071034368,87.15107635366223,0.15290861,12.64646813192806,0.1191937,4.333383376163656,0.18252496,8.571342,-1.0587605939799936,0.17675535,-8.505700009944432,0.1341344,0.25277385,-0.3253948,-0.1944741,-0.26024818,-0.4293524,-0.19494484,-0.53910214,0.2297424,0.38420618,0.07458548,0.25775522,0.9789272,1097.098616530641,2.158243,18.086752,136.93171166453362,9.545616,19.997282,1485.785552289605,12.392812,16.818005,,,194.3757982176275,-7.774837589028448,1.0,-221.48589319100049,-56.76822389609957,-31.218196022582035,-1.1313421830110535,1.235734339872252,,,,11.270887564704616,3.179276999999999,1.2687470000000012,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
194963,194963,3346259563491636864,86.8530422407527,0.16731521,12.646155023731506,0.12273949,2.7690346791845566,0.20706049,6.545709,-3.0437440088335905,0.20057052,-5.794991768063031,0.14043254,-0.5549202,0.33916232,0.16146804,0.120314665,-0.5859348,-0.043852765,-0.5646737,-0.0010980754,0.56592256,-0.44700557,0.29936743,1.1179794,2557.026765837779,7.847052,17.168028,664.7593945319712,86.11006,18.281881,4096.318913661421,147.32925,15.716911,,,194.22841378872056,-8.026343541284401,0.6376953,-346.6291155433182,-87.89361660619234,-50.42491890719717,-5.270216447300683,0.6195978109486135,,,,9.379669974257263,2.564969999999999,1.451117,4.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
194964,194964,3346259567786672384,86.85511123307673,0.033047043,12.64808226610722,0.025811886,3.350680478992292,0.037406832,6.8632054,-2.272600372804123,0.042387895,-6.476023321995404,0.027207924,-0.09327728,-0.044720937,-0.14379646,0.0238053,-0.31821704,0.06568501,-0.6752187,0.084045775,0.29771078,-0.20427237,0.059834108,1.128503,6656188.833558369,2531.18,8.629303,4942443.683995957,3286.9077,8.603688,2744547.889356052,1828.6389,8.651718,22.844707,3.7913187,194.22775896063752,-8.023628887830354,1.0,-286.4603894113291,-72.63334414127392,-41.65763771216864,-3.274082034890329,1.3787339657659432,-19.379572584821062,-11.409543926194774,-10.50797619552018,1.2549680773639658,-0.0480300000000006,-0.0224150000000005,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
194980,194980,3346264236413839360,86.66535771722887,0.10042935,12.58323628903635,0.08165017,3.4245005685582104,0.117912844,6.3609114,-0.0836706861054468,0.12564997,-6.360361163946317,0.08789053,-0.19675048,-0.14665155,-0.19078395,0.09972479,-0.2473438,0.2597668,-0.7959978,0.12897533,0.34201398,-0.35988128,0.18807125,1.1088939,2283.63380405586,1.9973266,17.2908,482.3570058402261,9.735469,18.630121,2747.551773887923,10.215115,16.15053,,,194.1900777100632,-8.216248289059346,1.0,-280.19756660136426,-70.84928706267941,-41.731507376144926,-0.22964826513642,1.7197021262723111,,,,9.963786213251808,2.479590999999999,1.140270000000001,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
195010,195010,3346274784853279232,86.88576870159855,0.12786621,12.785342598977795,0.08837527,3.907642067870608,0.14832267,6.358575,-2.798282385853481,0.1572516,-5.709736626406653,0.09573549,-0.18370385,-0.056209166,0.26217908,-0.06377804,-0.32199073,0.04731952,-0.5355013,-0.20954987,0.4373589,-0.32877475,0.22938535,0.9711942,1460.311854306814,2.1030784,17.776253,163.2804838748879,9.330745,19.806206,2085.946463107303,15.163988,16.449638,,,194.12322775523072,-7.928663870234355,1.0,-245.80109118516305,-61.84693972410339,-35.30006415615652,-3.444650079602395,3.6492902328690846,,,,10.735826881851086,3.356568,1.3266150000000003,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
195037,195037,3346285608171352960,87.06275221031486,0.013694746,12.763246587838546,0.010796618,3.188847460686753,0.016111225,6.0260673,-2.343755527775903,0.017303439,-5.551603317988622,0.01282862,-0.2528629,0.008828239,0.010270634,0.073402084,-0.30179715,0.04897882,-0.35725668,0.18793304,0.2615486,-0.3078756,0.02510854,1.1392123,247873.2898348136,534.17426,12.201793,125821.21021553692,913.999,12.589157,174704.530606427,847.3931,11.642135,19.92266,2.0938427,194.23019522981147,-7.790635136845392,1.0,-301.16496704775324,-76.37538645103493,-42.50864701526326,-3.482880836316,2.3174188197071097,-16.869269039254313,-9.82967814539433,-9.796288273490726,4.719961725775063,0.9470220000000004,0.5596580000000007,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
195069,195069,3346295542432556672,87.35632329940277,0.04100191,12.96603276221993,0.035493106,2.983317756136172,0.045390155,7.358153,-4.10726888710363,0.051744938,-6.105141639188046,0.036626942,-0.49573746,0.17005134,-0.33938584,0.4769207,-0.33765462,0.3554121,-0.67683804,0.28924868,0.14922275,-0.46943706,0.08235227,0.91765815,9659.443512233534,4.917386,15.724987,3022.74651076475,17.69009,16.637537,9640.785534878232,19.838856,14.787615,,,194.1983757474004,-7.441294222970991,1.0,-322.22100086675823,-81.52476449990182,-43.41147906884598,-6.440082802927341,0.9209256252362302,,,,8.09848456481069,1.8499219999999976,0.937372,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
195164,195164,3346333578664604672,87.78351673807468,0.08907636,12.867430848661929,0.07537588,3.5081992919035505,0.100899145,5.739923,-5.220345020339988,0.10706768,-2.3863601269856485,0.07970013,-0.11285755,0.16538584,-0.07239616,0.054514572,-0.34017026,0.026587017,-0.40981498,0.085581474,0.18303818,-0.16008815,0.1507019,7.451931,105961.39976416228,51.032562,13.124497,50384.19763793225,93.13381,13.582807,79581.79132167628,80.03134,12.495861,-1.3751445,2.3183205,194.4946946070308,-7.130319664845809,1.0,-273.8394447138316,-70.79267442734937,-35.38183702869056,-6.843930515549538,7.372007458335556,2.065277602270577,1.292040574313332,-7.4908831207979025,5.849918282813759,1.086946000000001,0.6286360000000002,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
195183,195183,3346338934486459264,87.64642842643397,0.3184993,12.95957325051417,0.28009686,4.253381923551865,0.37771425,8.435806,-0.0890791225614506,0.38081828,-8.435335853157655,0.2995815,-0.19354376,0.03346003,-0.026133595,0.06730054,-0.34207806,0.0377123,-0.4103134,0.17869231,0.21368928,-0.26625916,0.55338854,1.0204875,338.62044625483713,1.1752759,19.363085,56.4222052421181,10.13364,20.959917,475.1428294704559,9.49451,18.055836,,,194.34690648492227,-7.199913462716317,0.99658203,-225.97876096541447,-57.79835295340871,-29.466361894423112,0.0710938354616219,1.218828356695253,,,,12.506756905157244,2.904081000000001,1.3072490000000023,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
195189,195189,3346339832136961920,87.69473365015358,0.03528744,12.994041477883927,0.029804451,3.769630452131312,0.04224169,5.067444,-1.4667605160413817,0.0453088,-4.850526047413879,0.031637855,0.0030924908,0.0777715,-0.076324746,-0.0056682583,-0.40359613,-0.05484653,-0.48992255,0.13845159,0.24649777,-0.004645162,0.0629183,1.0776869,8967.13974676043,5.200453,15.805732,2369.084561445703,19.251314,16.90209,9879.330773103731,14.39803,14.761077,,,194.3405837107737,-7.141909706591162,1.0,-255.01797766876567,-65.19570105218745,-32.98128412611758,-1.6601468324951572,4.529158187490268,,,,8.687225885688527,2.141013000000001,1.0446550000000006,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
195255,195255,3346364291972540800,88.3782703208071,0.11525997,13.2361114057578,0.10437345,4.811418438309339,0.10878959,6.9920735,-4.845012029084058,0.15324196,-5.041324594061039,0.109388456,-0.43787885,0.0037033756,-0.6349838,0.39985332,-0.29920763,0.23507681,-0.7729945,0.35644007,0.11378428,-0.2924775,0.24066864,0.9662318,2571.8756328301083,2.8646638,17.161741,523.8094732504024,13.9191475,18.54061,3140.429450562918,11.325901,16.005423,,,194.46406946370425,-6.444250693071779,1.0,-199.97974737998115,-51.5845270517814,-23.327083970011675,-4.3912205318701005,5.7226453231567,,,,10.573106640827936,2.5351870000000005,1.1563179999999988,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
195258,195258,3346365670659795200,88.31317263205125,0.17947496,13.293437743396185,0.1649172,2.8619989614734425,0.15663585,7.4299493,-2.744504793195451,0.21521452,-6.904479536862802,0.16749498,-0.6430639,0.16332993,-0.5556268,0.59968895,-0.2842031,0.5271363,-0.7455039,0.17135064,0.059060067,-0.5853963,0.3807941,0.9280977,1005.327711229058,2.5262818,18.181599,163.23620126779963,12.151671,19.806501,1295.599178465837,15.454789,16.966719,,,194.38228000962616,-6.470632658720518,1.0,-336.2997021585301,-86.2362692415972,-39.37593769266425,-4.182364056294062,-0.7319668807347371,,,,10.464946359162052,2.839782,1.2148799999999973,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
195280,195280,3346373642119280384,87.93827756180525,0.031053714,13.240051464191083,0.02393961,2.74976818924194,0.03786832,4.3668723,-2.293710896975964,0.03966783,-3.715974399070084,0.02941006,-0.19202346,-0.12060825,0.19648388,-0.11150097,-0.39317685,0.029084435,-0.37255314,-0.097364396,0.4222169,-0.3969428,0.059588753,1.1341933,17786.100486557418,8.151972,15.062165,7034.609012638478,23.285145,15.720443,16530.892875411148,23.71732,14.202155,-8.161637,9.513071,194.24550339071064,-6.813469704622148,1.0,-349.9949628652668,-88.85819719228053,-43.14449424529992,-3.6993371367694494,4.285027316322161,9.495756427592813,-1.27419239993287,-5.611986287320761,7.258645417557744,1.518288,0.8600100000000008,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
195283,195283,3346373843979834752,87.9218186632617,0.124714084,13.25123698581056,0.09435194,2.956051946942865,0.14062427,4.696384,-2.58555249107172,0.15841052,-3.920579303591744,0.10934185,-0.32593703,-0.07750804,0.28275636,-0.17120638,-0.3640277,-0.11069754,-0.26734924,-0.024756128,0.3487391,-0.43435636,0.23741272,1.014562,1519.0709092703098,2.0736883,17.733421,319.6410971343364,10.447721,19.076885,1786.1759036460317,12.120429,16.618086,,,194.22768063237697,-6.82175312806962,1.0,-325.5911451915384,-82.55465303573868,-40.18228051688519,-3.896174537038896,4.406811324984686,,,,10.08698130841166,2.458798999999999,1.1153349999999982,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
195348,195348,3346395284457522688,87.75142685908703,0.23238736,13.177498365536062,0.18627132,3.11494264720944,0.26096216,5.844192,0.0771154709350299,0.30123946,-5.843683005134995,0.21193272,-0.03087979,-0.13954984,0.0974967,0.042703886,-0.17855982,0.12215615,-0.41515815,-0.07215417,0.22045283,-0.17490003,0.42522457,1.0674239,535.5182928790879,1.4092253,18.86543,77.24321588940148,9.593888,20.61889,719.1429859060984,12.434724,17.605858,,,194.20840154836628,-7.002272621993488,0.8754883,-308.89134740360146,-78.20975763163256,-39.13672963822386,0.3181468302030115,1.7822882275929,,,,11.332680273868776,3.013031999999999,1.2595719999999986,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
195375,195375,3346404870823001728,87.36879896695659,0.38432473,13.184310063409644,0.32851523,3.5750073633248123,0.40925595,6.134137,1.4505109447645268,0.4483754,-5.960172474088783,0.34434167,-0.41398388,0.0730342,-0.055593964,0.17216194,-0.32352814,0.12776572,-0.41587713,0.11604,0.10458071,-0.40313637,0.6784688,0.9613617,258.7180785389042,1.0466971,19.6553,41.39554795224633,6.6524115,21.296158,347.8710299052556,8.340247,18.39435,,,194.01418525015777,-7.321183966940758,0.81396484,-269.1814967605779,-67.18530595073831,-35.64504232452401,2.013332930384307,2.774231848353581,,,,12.421684703200242,2.901807999999999,1.2609500000000011,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
195412,195412,3346419100052701952,87.5373453355964,0.037520654,13.458148968899158,0.030237483,2.835938632931714,0.04572314,5.307301,-4.06184274159807,0.047692835,-3.41597422630458,0.03605614,-0.092919506,-0.11456695,0.029570911,-0.11093767,-0.36432192,-0.052681793,-0.38183424,0.09096379,0.33243686,-0.27566287,0.06871796,0.95624095,7899.752016706669,4.041264,15.943334,2368.3162809907417,18.583574,16.902443,8145.8394939302,15.603336,14.970556,,,193.85850528747423,-7.041845479804463,1.0,-339.7699207450962,-83.82350100167378,-43.22877886642505,-6.650878929798642,5.03671606251341,,,,8.20681814442489,1.9318870000000008,0.972778,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
195444,195444,3346433286327857024,88.08656728323349,0.1476198,13.564770785574131,0.12997629,2.918259877871702,0.1282086,7.0598917,-0.702771539922215,0.17883731,-7.024826044929387,0.14278772,-0.5130253,0.16161038,-0.6171597,0.47833163,-0.1987158,0.4261847,-0.77190953,0.15503272,0.10753086,-0.4725658,0.30680704,0.99329156,1490.4314267107188,2.1521978,17.754087,287.17774019214977,13.026854,19.193165,1902.7996657315675,10.198194,16.549414,,,194.03492415826256,-6.526231683248111,1.0,-330.28635933844043,-82.56354617179967,-38.94719750563954,-0.8437305929192194,-0.638025810148286,,,,10.079706821097854,2.6437510000000017,1.2046729999999997,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
195445,195445,3346433286328658688,88.08378139556609,0.018403599,13.562594532930015,0.015984058,3.048781142604408,0.01804367,7.0715957,-0.6907656397977414,0.023702666,-7.037777411333312,0.017477518,-0.46287203,0.09552728,-0.5025991,0.3646306,-0.18383916,0.27182943,-0.6831547,0.32448012,0.011029668,-0.4202869,0.037827518,1.0566278,244418.42037554635,92.26393,12.217032,128775.83297381212,103.71818,12.563956,164025.649915895,91.36837,11.710616,39.28665,0.68162924,194.0354592784946,-6.52966500668787,1.0,-316.1435754575799,-79.03133179887081,-37.29935761463096,-0.776997103141882,-0.1701834556388488,-34.99203547706687,-17.964360968986337,-10.824960268984851,4.637663247817903,0.8533399999999993,0.5064159999999998,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
195455,195455,3346438547664532608,87.73681153110077,0.16712496,13.434988661037854,0.12723172,4.309969055424471,0.2005816,8.784329,-1.2698197877264434,0.20605125,-8.692065752162632,0.14648035,-0.24126868,0.031618852,0.22017476,0.004473954,-0.4103998,0.072004385,-0.40816215,-0.008178698,0.41333038,-0.37577888,0.30468506,6.5334525,21815.76658858077,36.192253,14.840441,8211.197095189244,20.029238,15.552526,21247.4478216395,48.886906,13.929628,98.60005,4.9060693,193.9767090479689,-6.885624523699475,0.9682617,-223.52711669298745,-55.63509110215753,-27.81637338984685,-1.2001004123696322,1.180488725085753,-92.46361444705296,-30.81864920259298,-17.776675486128696,8.012811760192704,1.622898000000001,0.910813000000001,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
195506,195506,3346461087652529152,86.4687759983059,0.17088635,12.776561359338675,0.13747096,4.139140409060103,0.19687396,6.6403623,-2.6079790660212265,0.21866426,-6.106787860613477,0.14449303,-0.32326716,-0.055553213,-0.1525437,0.23492299,-0.24087992,0.30339184,-0.8157399,0.14118734,0.34889415,-0.3597342,0.32528263,0.95175296,758.4810544850789,1.2755091,18.487505,87.73128753474371,6.22923,20.480656,1095.7813710515318,7.337209,17.148586,,,193.92361315419515,-8.284186846307403,1.0,-232.05048963638532,-57.52821781422535,-34.80989681050205,-3.1576327055076314,3.579538155767107,,,,11.5720557945379,3.332069999999998,1.338918999999997,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
195513,195513,3346463935213061632,86.45895301798531,0.026185255,12.87368290097695,0.020768233,2.630604513178404,0.030663362,6.215844,-2.546971696790799,0.034803633,-5.67006654985263,0.022205159,-0.17290697,-0.054727845,0.028259134,0.06977358,-0.33518592,0.24231426,-0.7997177,-0.026019687,0.4457688,-0.359792,0.050821144,2.074423,310572.6996973932,184.1164,11.956959,184323.2908450989,2252.6614,12.174592,266465.3645887722,3801.215,11.183794,24.71944,1.1040734,193.83404825809413,-8.243343495629762,1.0,-365.3001019192412,-89.95656279494773,-54.50367033028776,-4.763374675821626,0.3805546181085867,-20.93108139753288,-11.841859294405836,-12.57690880129916,4.057236804368605,0.9907979999999998,0.7731649999999988,4.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,1.0
195519,195519,3346465004662787584,86.66712473972895,0.15172979,12.828776115747322,0.111290954,3.2836129346792227,0.18333286,5.95098,-2.513386259456216,0.20077099,-5.3941684018613225,0.12894893,0.09107943,-0.050888635,-0.0019109535,-0.19366466,-0.27923876,-0.07923815,-0.7038284,-0.105216235,0.46407494,-0.11697373,0.27956137,1.0930943,981.5661962324816,1.3981919,18.207567,124.45914078684122,6.3258033,20.100975,1367.4644989573503,8.4581,16.908106,,,193.97679043847927,-8.090883260986015,0.99853516,-292.584543351698,-72.82367607484952,-42.86243813555129,-3.7418256624288313,2.799515773313761,,,,10.789326788765312,3.192868999999998,1.2994610000000009,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
195543,195543,3346473830817796608,86.33773950643057,0.068422794,12.83821061883022,0.05432964,3.39285333625412,0.07926229,6.2503905,-2.2277313096338784,0.085414924,-5.839913785837436,0.05552089,-0.17172752,0.08997379,-0.20228553,0.16060011,-0.23638116,0.18336365,-0.84032476,0.22558287,0.35104278,-0.2009248,0.12272192,0.98436326,3192.616285846835,2.557547,16.927,494.6766623354031,7.582516,18.60274,4199.2398491056165,9.298066,15.689969,,,193.80454261319,-8.363223375944747,1.0,-283.1800581189365,-69.57953135724088,-42.86892255309202,-3.321296360187881,2.429657075624553,,,,9.57982543345666,2.912771000000001,1.237031,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
195582,195582,3346488364986697856,86.34762126465333,0.5558254,13.116389951054542,0.37093392,3.415626022412709,0.6326982,5.9637556,-5.170453826830917,0.75642323,-2.9720011430513287,0.40110132,0.019142644,-0.01881961,0.21302481,-0.076291166,-0.1783022,0.039671365,-0.733092,-0.18214606,0.38575995,-0.14902754,1.0642482,0.930789,149.83550060665507,0.6553517,20.24833,19.006759683869515,1.5717772,22.141272,204.32862181775,6.3675036,18.972073,,,193.56707275875905,-8.214037220660286,0.7519531,-281.6829088537464,-67.97496795605224,-41.82875263768395,-7.381819762123013,6.535179849490452,,,,12.915681568144418,3.169198999999999,1.2762569999999975,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
195594,195594,3346491526083272960,86.81045581390387,0.15641987,12.982345426476948,0.11806494,3.150768565780632,0.17753686,6.0133986,-2.5857982242820365,0.19563271,-5.4290525079638,0.12509735,-0.0011821513,0.012018944,-0.15032163,-0.090594664,-0.22602543,-0.109804034,-0.67749256,0.15474877,0.2672263,-0.02817639,0.27313134,1.0575113,920.4179909454336,1.632996,18.277405,107.1561325078534,7.216146,20.2635,1279.5934932438056,12.449179,16.980215,,,193.91408492636387,-7.892775815219315,0.9995117,-305.15162010188175,-75.59703906235598,-43.5828937168906,-3.9622395698571777,2.4578703279986143,,,,10.769487520002464,3.283285,1.2971900000000005,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
195604,195604,3346495511813304320,86.91119216074267,0.10469655,13.157442154921002,0.09068266,3.770423078128024,0.12477938,8.009,-3.1559359609613566,0.12094758,-7.360988186308205,0.09315666,-0.44462153,0.30438027,-0.2441723,0.34345376,-0.49436304,0.18901318,-0.734453,0.06531787,0.4556626,-0.32177106,0.1885056,0.94241667,1816.531818299296,2.1016898,17.539259,330.2222244263784,8.74782,19.041527,2249.075664738886,9.876962,16.367886,,,193.8114208420728,-7.719737516385501,1.0,-255.21956048060875,-62.74191004447333,-35.626641593784875,-4.01049944039353,1.4158500279968804,,,,10.42120942501742,2.673641,1.1713730000000029,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
195616,195616,3346500223394577280,87.0278569489818,0.02900695,13.146913446641696,0.023095706,4.094935548023667,0.03229641,7.3860903,-1.0795553611063042,0.031234726,-7.306769899710158,0.024340354,-0.22391607,0.43541142,-0.34873503,0.118442096,-0.40809152,-0.012354096,-0.6198775,0.034621816,0.27381223,-0.08775454,0.045582343,1.1166781,26748.51294865573,30.530064,14.619118,9164.338700861428,60.71445,15.43329,25279.835024890926,104.45142,13.74096,14.956264,10.258898,193.87836860309807,-7.626921785981372,1.0,-234.97772446976683,-58.05699625315515,-32.41127388407381,-1.2585532473473904,2.209371595133529,-12.10139529502193,-9.868398955337248,-7.278115253013085,7.680353352999951,1.69233,0.8781580000000009,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
195626,195626,3346507537722634752,87.0561792760894,0.1775975,13.32644758132417,0.15264535,3.2558478733501164,0.19910294,7.248315,-2.207672678634855,0.21072277,-6.903930124678036,0.17131804,-0.2827418,0.24630336,-0.33297852,0.23615153,-0.37641838,0.15738988,-0.6449073,0.1553588,0.26365244,-0.24684188,0.32091776,1.0092362,917.933858393159,1.5810283,18.280338,166.05061674147018,10.695089,19.787941,1179.4019588343565,11.349165,17.06874,,,193.7359325199365,-7.5126561038801,1.0,-295.7944967336023,-72.30351712346763,-40.1570192144214,-3.214951115887968,0.6615172462585527,,,,10.843658523303189,2.7192010000000018,1.2115980000000022,4.0,0.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,1.0
